,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
1449,Nordeste,AL,,27,,,,2022-09-30,39,3337357.0,321103,13,7124,0,,,
1450,Nordeste,AL,,27,,,,2022-10-01,39,3337357.0,321115,12,7124,0,,,
1451,Nordeste,AL,,27,,,,2022-10-02,40,3337357.0,321115,0,7124,0,,,
1452,Nordeste,AL,,27,,,,2022-10-03,40,3337357.0,321119,4,7124,0,,,
1453,Nordeste,AL,,27,,,,2022-10-04,40,3337357.0,321123,4,7125,1,,,
1454,Nordeste,AL,,27,,,,2022-10-05,40,3337357.0,321133,10,7125,0,,,
1455,Nordeste,SE,,28,,,,2022-07-01,26,2298696.0,330643,316,6359,1,,,
1456,Nordeste,SE,,28,,,,2022-07-02,26,2298696.0,330900,257,6360,1,,,
1457,Nordeste,SE,,28,,,,2022-07-03,27,2298696.0,331203,303,6360,0,,,
1458,Nordeste,SE,,28,,,,2022-07-04,27,2298696.0,331286,83,6360,0,,,
1459,Nordeste,SE,,28,,,,2022-07-05,27,2298696.0,331729,443,6361,1,,,
1460,Nordeste,SE,,28,,,,2022-07-06,27,2298696.0,332454,725,6363,2,,,
1461,Nordeste,SE,,28,,,,2022-07-07,27,2298696.0,332978,524,6364,1,,,
1462,Nordeste,SE,,28,,,,2022-07-08,27,2298696.0,333606,628,6366,2,,,
1463,Nordeste,SE,,28,,,,2022-07-09,27,2298696.0,334013,407,6368,2,,,
1464,Nordeste,SE,,28,,,,2022-07-10,28,2298696.0,334591,578,6370,2,,,
1465,Nordeste,SE,,28,,,,2022-07-11,28,2298696.0,334893,302,6372,2,,,
1466,Nordeste,SE,,28,,,,2022-07-12,28,2298696.0,335387,494,6374,2,,,
1467,Nordeste,SE,,28,,,,2022-07-13,28,2298696.0,335764,377,6376,2,,,
1468,Nordeste,SE,,28,,,,2022-07-14,28,2298696.0,336362,598,6379,3,,,
1469,Nordeste,SE,,28,,,,2022-07-15,28,2298696.0,336799,437,6382,3,,,
1470,Nordeste,SE,,28,,,,2022-07-16,28,2298696.0,337201,402,6384,2,,,
1471,Nordeste,SE,,28,,,,2022-07-17,29,2298696.0,337684,483,6387,3,,,
1472,Nordeste,SE,,28,,,,2022-07-18,29,2298696.0,337959,275,6389,2,,,
1473,Nordeste,SE,,28,,,,2022-07-19,29,2298696.0,338392,433,6392,3,,,
1474,Nordeste,SE,,28,,,,2022-07-20,29,2298696.0,338831,439,6395,3,,,
1475,Nordeste,SE,,28,,,,2022-07-21,29,2298696.0,339048,217,6396,1,,,
1476,Nordeste,SE,,28,,,,2022-07-22,29,2298696.0,339336,288,6399,3,,,
1477,Nordeste,SE,,28,,,,2022-07-23,29,2298696.0,339596,260,6402,3,,,
1478,Nordeste,SE,,28,,,,2022-07-24,30,2298696.0,339683,87,6404,2,,,
1479,Nordeste,SE,,28,,,,2022-07-25,30,2298696.0,339776,93,6406,2,,,
1480,Nordeste,SE,,28,,,,2022-07-26,30,2298696.0,340153,377,6408,2,,,
1481,Nordeste,SE,,28,,,,2022-07-27,30,2298696.0,340406,253,6410,2,,,
1482,Nordeste,SE,,28,,,,2022-07-28,30,2298696.0,340593,187,6411,1,,,
1483,Nordeste,SE,,28,,,,2022-07-29,30,2298696.0,340814,221,6412,1,,,
1484,Nordeste,SE,,28,,,,2022-07-30,30,2298696.0,340980,166,6412,0,,,
1485,Nordeste,SE,,28,,,,2022-07-31,31,2298696.0,341059,79,6412,0,,,
1486,Nordeste,SE,,28,,,,2022-08-01,31,2298696.0,341137,78,6413,1,,,
1487,Nordeste,SE,,28,,,,2022-08-02,31,2298696.0,341202,65,6414,1,,,
1488,Nordeste,SE,,28,,,,2022-08-03,31,2298696.0,341326,124,6415,1,,,
1489,Nordeste,SE,,28,,,,2022-08-04,31,2298696.0,341427,101,6416,1,,,
1490,Nordeste,SE,,28,,,,2022-08-05,31,2298696.0,341477,50,6417,1,,,
1491,Nordeste,SE,,28,,,,2022-08-06,31,2298696.0,341519,42,6418,1,,,
1492,Nordeste,SE,,28,,,,2022-08-07,32,2298696.0,341546,27,6418,0,,,
1493,Nordeste,SE,,28,,,,2022-08-08,32,2298696.0,341576,30,6419,1,,,
1494,Nordeste,SE,,28,,,,2022-08-09,32,2298696.0,341623,47,6420,1,,,
1495,Nordeste,SE,,28,,,,2022-08-10,32,2298696.0,341692,69,6421,1,,,
1496,Nordeste,SE,,28,,,,2022-08-11,32,2298696.0,341735,43,6421,0,,,
1497,Nordeste,SE,,28,,,,2022-08-12,32,2298696.0,341800,65,6421,0,,,
1498,Nordeste,SE,,28,,,,2022-08-13,32,2298696.0,341865,65,6422,1,,,
1499,Nordeste,SE,,28,,,,2022-08-14,33,2298696.0,341941,76,6423,1,,,
1500,Nordeste,SE,,28,,,,2022-08-15,33,2298696.0,342024,83,6424,1,,,
1501,Nordeste,SE,,28,,,,2022-08-16,33,2298696.0,342161,137,6425,1,,,
1502,Nordeste,SE,,28,,,,2022-08-17,33,2298696.0,342263,102,6426,1,,,
1503,Nordeste,SE,,28,,,,2022-08-18,33,2298696.0,342315,52,6426,0,,,
1504,Nordeste,SE,,28,,,,2022-08-19,33,2298696.0,342389,74,6426,0,,,
1505,Nordeste,SE,,28,,,,2022-08-20,33,2298696.0,342514,125,6426,0,,,
1506,Nordeste,SE,,28,,,,2022-08-21,34,2298696.0,342527,13,6426,0,,,
1507,Nordeste,SE,,28,,,,2022-08-22,34,2298696.0,342546,19,6426,0,,,
1508,Nordeste,SE,,28,,,,2022-08-23,34,2298696.0,342570,24,6426,0,,,
1509,Nordeste,SE,,28,,,,2022-08-24,34,2298696.0,342577,7,6427,1,,,
1510,Nordeste,SE,,28,,,,2022-08-25,34,2298696.0,342610,33,6428,1,,,
1511,Nordeste,SE,,28,,,,2022-08-26,34,2298696.0,342616,6,6429,1,,,
1512,Nordeste,SE,,28,,,,2022-08-27,34,2298696.0,342623,7,6429,0,,,
1513,Nordeste,SE,,28,,,,2022-08-28,35,2298696.0,342623,0,6429,0,,,
1514,Nordeste,SE,,28,,,,2022-08-29,35,2298696.0,342627,4,6430,1,,,
1515,Nordeste,SE,,28,,,,2022-08-30,35,2298696.0,342656,29,6430,0,,,
1516,Nordeste,SE,,28,,,,2022-08-31,35,2298696.0,342732,76,6430,0,,,
1517,Nordeste,SE,,28,,,,2022-09-01,35,2298696.0,342775,43,6430,0,,,
1518,Nordeste,SE,,28,,,,2022-09-02,35,2298696.0,342820,45,6430,0,,,
1519,Nordeste,SE,,28,,,,2022-09-03,35,2298696.0,342822,2,6431,1,,,
1520,Nordeste,SE,,28,,,,2022-09-04,36,2298696.0,342829,7,6431,0,,,
1521,Nordeste,SE,,28,,,,2022-09-05,36,2298696.0,342831,2,6431,0,,,
1522,Nordeste,SE,,28,,,,2022-09-06,36,2298696.0,342836,5,6432,1,,,
1523,Nordeste,SE,,28,,,,2022-09-07,36,2298696.0,342840,4,6432,0,,,
1524,Nordeste,SE,,28,,,,2022-09-08,36,2298696.0,342847,7,6433,1,,,
1525,Nordeste,SE,,28,,,,2022-09-09,36,2298696.0,342852,5,6433,0,,,
1526,Nordeste,SE,,28,,,,2022-09-10,36,2298696.0,342854,2,6433,0,,,
1527,Nordeste,SE,,28,,,,2022-09-11,37,2298696.0,342854,0,6433,0,,,
1528,Nordeste,SE,,28,,,,2022-09-12,37,2298696.0,342855,1,6433,0,,,
1529,Nordeste,SE,,28,,,,2022-09-13,37,2298696.0,342857,2,6433,0,,,
1530,Nordeste,SE,,28,,,,2022-09-14,37,2298696.0,342859,2,6433,0,,,
1531,Nordeste,SE,,28,,,,2022-09-15,37,2298696.0,342862,3,6434,1,,,
1532,Nordeste,SE,,28,,,,2022-09-16,37,2298696.0,342869,7,6434,0,,,
1533,Nordeste,SE,,28,,,,2022-09-17,37,2298696.0,342873,4,6434,0,,,
1534,Nordeste,SE,,28,,,,2022-09-18,38,2298696.0,342873,0,6434,0,,,
1535,Nordeste,SE,,28,,,,2022-09-19,38,2298696.0,342873,0,6434,0,,,
1536,Nordeste,SE,,28,,,,2022-09-20,38,2298696.0,342872,-1,6434,0,,,
1537,Nordeste,SE,,28,,,,2022-09-21,38,2298696.0,342873,1,6434,0,,,
1538,Nordeste,SE,,28,,,,2022-09-22,38,2298696.0,342878,5,6434,0,,,
1539,Nordeste,SE,,28,,,,2022-09-23,38,2298696.0,342879,1,6434,0,,,
1540,Nordeste,SE,,28,,,,2022-09-24,38,2298696.0,342880,1,6434,0,,,
1541,Nordeste,SE,,28,,,,2022-09-25,39,2298696.0,342881,1,6435,1,,,
1542,Nordeste,SE,,28,,,,2022-09-26,39,2298696.0,342881,0,6435,0,,,
1543,Nordeste,SE,,28,,,,2022-09-27,39,2298696.0,342883,2,6435,0,,,
1544,Nordeste,SE,,28,,,,2022-09-28,39,2298696.0,342885,2,6435,0,,,
1545,Nordeste,SE,,28,,,,2022-09-29,39,2298696.0,342889,4,6435,0,,,
1546,Nordeste,SE,,28,,,,2022-09-30,39,2298696.0,342889,0,6436,1,,,
1547,Nordeste,SE,,28,,,,2022-10-01,39,2298696.0,342890,1,6436,0,,,
1548,Nordeste,SE,,28,,,,2022-10-02,40,2298696.0,342890,0,6437,1,,,
1549,Nordeste,SE,,28,,,,2022-10-03,40,2298696.0,342890,0,6437,0,,,
1550,Nordeste,SE,,28,,,,2022-10-04,40,2298696.0,342892,2,6438,1,,,
1551,Nordeste,SE,,28,,,,2022-10-05,40,2298696.0,342895,3,6438,0,,,
1552,Nordeste,BA,,29,,,,2022-07-01,26,14873064.0,1580807,4298,30040,9,,,
1553,Nordeste,BA,,29,,,,2022-07-02,26,14873064.0,1584287,3480,30045,5,,,
1554,Nordeste,BA,,29,,,,2022-07-03,27,14873064.0,1585183,896,30046,1,,,
1555,Nordeste,BA,,29,,,,2022-07-04,27,14873064.0,1586288,1105,30047,1,,,
1556,Nordeste,BA,,29,,,,2022-07-05,27,14873064.0,1591269,4981,30049,2,,,
1557,Nordeste,BA,,29,,,,2022-07-06,27,14873064.0,1596049,4780,30066,17,,,
1558,Nordeste,BA,,29,,,,2022-07-07,27,14873064.0,1600998,4949,30070,4,,,
1559,Nordeste,BA,,29,,,,2022-07-08,27,14873064.0,1606208,5210,30072,2,,,
1560,Nordeste,BA,,29,,,,2022-07-09,27,14873064.0,1610340,4132,30077,5,,,
1561,Nordeste,BA,,29,,,,2022-07-10,28,14873064.0,1611691,1351,30079,2,,,
1562,Nordeste,BA,,29,,,,2022-07-11,28,14873064.0,1612179,488,30090,11,,,
1563,Nordeste,BA,,29,,,,2022-07-12,28,14873064.0,1616782,4603,30098,8,,,
1564,Nordeste,BA,,29,,,,2022-07-13,28,14873064.0,1621424,4642,30111,13,,,
1565,Nordeste,BA,,29,,,,2022-07-14,28,14873064.0,1626031,4607,30139,28,,,
1566,Nordeste,BA,,29,,,,2022-07-15,28,14873064.0,1629847,3816,30160,21,,,
1567,Nordeste,BA,,29,,,,2022-07-16,28,14873064.0,1633038,3191,30178,18,,,
1568,Nordeste,BA,,29,,,,2022-07-17,29,14873064.0,1633447,409,30185,7,,,
1569,Nordeste,BA,,29,,,,2022-07-18,29,14873064.0,1633702,255,30197,12,,,
1570,Nordeste,BA,,29,,,,2022-07-19,29,14873064.0,1637088,3386,30210,13,,,
1571,Nordeste,BA,,29,,,,2022-07-20,29,14873064.0,1640718,3630,30225,15,,,
1572,Nordeste,BA,,29,,,,2022-07-21,29,14873064.0,1643601,2883,30233,8,,,
1573,Nordeste,BA,,29,,,,2022-07-22,29,14873064.0,1646766,3165,30248,15,,,
1574,Nordeste,BA,,29,,,,2022-07-23,29,14873064.0,1648557,1791,30266,18,,,
1575,Nordeste,BA,,29,,,,2022-07-24,30,14873064.0,1649355,798,30273,7,,,
1576,Nordeste,BA,,29,,,,2022-07-25,30,14873064.0,1649633,278,30282,9,,,
1577,Nordeste,BA,,29,,,,2022-07-26,30,14873064.0,1651794,2161,30301,19,,,
1578,Nordeste,BA,,29,,,,2022-07-27,30,14873064.0,1654237,2443,30326,25,,,
1579,Nordeste,BA,,29,,,,2022-07-28,30,14873064.0,1656734,2497,30336,10,,,
1580,Nordeste,BA,,29,,,,2022-07-29,30,14873064.0,1658889,2155,30349,13,,,
1581,Nordeste,BA,,29,,,,2022-07-30,30,14873064.0,1660378,1489,30354,5,,,
1582,Nordeste,BA,,29,,,,2022-07-31,31,14873064.0,1660584,206,30356,2,,,
1583,Nordeste,BA,,29,,,,2022-08-01,31,14873064.0,1660656,72,30362,6,,,
1584,Nordeste,BA,,29,,,,2022-08-02,31,14873064.0,1662253,1597,30377,15,,,
1585,Nordeste,BA,,29,,,,2022-08-03,31,14873064.0,1663881,1628,30399,22,,,
1586,Nordeste,BA,,29,,,,2022-08-04,31,14873064.0,1665393,1512,30421,22,,,
1587,Nordeste,BA,,29,,,,2022-08-05,31,14873064.0,1666997,1604,30444,23,,,
1588,Nordeste,BA,,29,,,,2022-08-06,31,14873064.0,1668396,1399,30448,4,,,
1589,Nordeste,BA,,29,,,,2022-08-07,32,14873064.0,1668570,174,30449,1,,,
1590,Nordeste,BA,,29,,,,2022-08-08,32,14873064.0,1668600,30,30464,15,,,
1591,Nordeste,BA,,29,,,,2022-08-09,32,14873064.0,1670148,1548,30483,19,,,
1592,Nordeste,BA,,29,,,,2022-08-10,32,14873064.0,1671545,1397,30487,4,,,
1593,Nordeste,BA,,29,,,,2022-08-11,32,14873064.0,1672849,1304,30499,12,,,
1594,Nordeste,BA,,29,,,,2022-08-12,32,14873064.0,1674335,1486,30507,8,,,
1595,Nordeste,BA,,29,,,,2022-08-13,32,14873064.0,1675401,1066,30514,7,,,
1596,Nordeste,BA,,29,,,,2022-08-14,33,14873064.0,1675437,36,30514,0,,,
1597,Nordeste,BA,,29,,,,2022-08-15,33,14873064.0,1675461,24,30517,3,,,
1598,Nordeste,BA,,29,,,,2022-08-16,33,14873064.0,1676318,857,30524,7,,,
1599,Nordeste,BA,,29,,,,2022-08-17,33,14873064.0,1677488,1170,30529,5,,,
1600,Nordeste,BA,,29,,,,2022-08-18,33,14873064.0,1678510,1022,30565,36,,,
1601,Nordeste,BA,,29,,,,2022-08-19,33,14873064.0,1679659,1149,30571,6,,,
1602,Nordeste,BA,,29,,,,2022-08-20,33,14873064.0,1680456,797,30572,1,,,
1603,Nordeste,BA,,29,,,,2022-08-21,34,14873064.0,1680581,125,30572,0,,,
1604,Nordeste,BA,,29,,,,2022-08-22,34,14873064.0,1680593,12,30588,16,,,
1605,Nordeste,BA,,29,,,,2022-08-23,34,14873064.0,1681527,934,30602,14,,,
1606,Nordeste,BA,,29,,,,2022-08-24,34,14873064.0,1682464,937,30606,4,,,
1607,Nordeste,BA,,29,,,,2022-08-25,34,14873064.0,1683395,931,30617,11,,,
1608,Nordeste,BA,,29,,,,2022-08-26,34,14873064.0,1684343,948,30620,3,,,
1609,Nordeste,BA,,29,,,,2022-08-27,34,14873064.0,1684771,428,30624,4,,,
1610,Nordeste,BA,,29,,,,2022-08-28,35,14873064.0,1684786,15,30626,2,,,
1611,Nordeste,BA,,29,,,,2022-08-29,35,14873064.0,1684805,19,30631,5,,,
1612,Nordeste,BA,,29,,,,2022-08-30,35,14873064.0,1685372,567,30642,11,,,
1613,Nordeste,BA,,29,,,,2022-08-31,35,14873064.0,1685991,619,30643,1,,,
1614,Nordeste,BA,,29,,,,2022-09-01,35,14873064.0,1686670,679,30654,11,,,
1615,Nordeste,BA,,29,,,,2022-09-02,35,14873064.0,1687321,651,30660,6,,,
1616,Nordeste,BA,,29,,,,2022-09-03,35,14873064.0,1687870,549,30663,3,,,
1617,Nordeste,BA,,29,,,,2022-09-04,36,14873064.0,1687962,92,30663,0,,,
1618,Nordeste,BA,,29,,,,2022-09-05,36,14873064.0,1687972,10,30665,2,,,
1619,Nordeste,BA,,29,,,,2022-09-06,36,14873064.0,1688442,470,30666,1,,,
1620,Nordeste,BA,,29,,,,2022-09-07,36,14873064.0,1689127,685,30668,2,,,
1621,Nordeste,BA,,29,,,,2022-09-08,36,14873064.0,1689152,25,30672,4,,,
1622,Nordeste,BA,,29,,,,2022-09-09,36,14873064.0,1689830,678,30675,3,,,
1623,Nordeste,BA,,29,,,,2022-09-10,36,14873064.0,1690268,438,30676,1,,,
1624,Nordeste,BA,,29,,,,2022-09-11,37,14873064.0,1690378,110,30676,0,,,
1625,Nordeste,BA,,29,,,,2022-09-12,37,14873064.0,1690426,48,30681,5,,,
1626,Nordeste,BA,,29,,,,2022-09-13,37,14873064.0,1690865,439,30683,2,,,
1627,Nordeste,BA,,29,,,,2022-09-14,37,14873064.0,1691404,539,30684,1,,,
1628,Nordeste,BA,,29,,,,2022-09-15,37,14873064.0,1691828,424,30685,1,,,
1629,Nordeste,BA,,29,,,,2022-09-16,37,14873064.0,1692514,686,30686,1,,,
1630,Nordeste,BA,,29,,,,2022-09-17,37,14873064.0,1692875,361,30688,2,,,
1631,Nordeste,BA,,29,,,,2022-09-18,38,14873064.0,1692997,122,30688,0,,,
1632,Nordeste,BA,,29,,,,2022-09-19,38,14873064.0,1693010,13,30690,2,,,
1633,Nordeste,BA,,29,,,,2022-09-20,38,14873064.0,1693594,584,30692,2,,,
1634,Nordeste,BA,,29,,,,2022-09-21,38,14873064.0,1694337,743,30694,2,,,
1635,Nordeste,BA,,29,,,,2022-09-22,38,14873064.0,1694803,466,30696,2,,,
1636,Nordeste,BA,,29,,,,2022-09-23,38,14873064.0,1695377,574,30696,0,,,
1637,Nordeste,BA,,29,,,,2022-09-24,38,14873064.0,1695786,409,30696,0,,,
1638,Nordeste,BA,,29,,,,2022-09-25,39,14873064.0,1695917,131,30697,1,,,
1639,Nordeste,BA,,29,,,,2022-09-26,39,14873064.0,1695921,4,30697,0,,,
1640,Nordeste,BA,,29,,,,2022-09-27,39,14873064.0,1696286,365,30698,1,,,
1641,Nordeste,BA,,29,,,,2022-09-28,39,14873064.0,1696887,601,30698,0,,,
1642,Nordeste,BA,,29,,,,2022-09-29,39,14873064.0,1697240,353,30699,1,,,
1643,Nordeste,BA,,29,,,,2022-09-30,39,14873064.0,1697693,453,30703,4,,,
1644,Nordeste,BA,,29,,,,2022-10-01,39,14873064.0,1698098,405,30703,0,,,
1645,Nordeste,BA,,29,,,,2022-10-02,40,14873064.0,1698100,2,30703,0,,,
1646,Nordeste,BA,,29,,,,2022-10-03,40,14873064.0,1698101,1,30705,2,,,
1647,Nordeste,BA,,29,,,,2022-10-04,40,14873064.0,1698395,294,30708,3,,,
1648,Nordeste,BA,,29,,,,2022-10-05,40,14873064.0,1698619,224,30709,1,,,
1649,Sudeste,MG,,31,,,,2022-07-01,26,21168791.0,3633464,12222,62170,21,,,
1650,Sudeste,MG,,31,,,,2022-07-02,26,21168791.0,3633464,0,62170,0,,,
1651,Sudeste,MG,,31,,,,2022-07-03,27,21168791.0,3633464,0,62170,0,,,
1652,Sudeste,MG,,31,,,,2022-07-04,27,21168791.0,3650624,17160,62197,27,,,
1653,Sudeste,MG,,31,,,,2022-07-05,27,21168791.0,3660475,9851,62235,38,,,
1654,Sudeste,MG,,31,,,,2022-07-06,27,21168791.0,3671107,10632,62287,52,,,
1655,Sudeste,MG,,31,,,,2022-07-07,27,21168791.0,3684770,13663,62324,37,,,
1656,Sudeste,MG,,31,,,,2022-07-08,27,21168791.0,3691414,6644,62347,23,,,
1657,Sudeste,MG,,31,,,,2022-07-09,27,21168791.0,3691414,0,62347,0,,,
1658,Sudeste,MG,,31,,,,2022-07-10,28,21168791.0,3691414,0,62347,0,,,
1659,Sudeste,MG,,31,,,,2022-07-11,28,21168791.0,3708034,16620,62380,33,,,
1660,Sudeste,MG,,31,,,,2022-07-12,28,21168791.0,3715906,7872,62415,35,,,
1661,Sudeste,MG,,31,,,,2022-07-13,28,21168791.0,3725061,9155,62464,49,,,
1662,Sudeste,MG,,31,,,,2022-07-14,28,21168791.0,3733851,8790,62505,41,,,
1663,Sudeste,MG,,31,,,,2022-07-15,28,21168791.0,3743193,9342,62541,36,,,
1664,Sudeste,MG,,31,,,,2022-07-16,28,21168791.0,3743193,0,62541,0,,,
1665,Sudeste,MG,,31,,,,2022-07-17,29,21168791.0,3743193,0,62541,0,,,
1666,Sudeste,MG,,31,,,,2022-07-18,29,21168791.0,3757014,13821,62567,26,,,
1667,Sudeste,MG,,31,,,,2022-07-19,29,21168791.0,3764256,7242,62606,39,,,
1668,Sudeste,MG,,31,,,,2022-07-20,29,21168791.0,3772308,8052,62652,46,,,
1669,Sudeste,MG,,31,,,,2022-07-21,29,21168791.0,3780441,8133,62687,35,,,
1670,Sudeste,MG,,31,,,,2022-07-22,29,21168791.0,3785949,5508,62721,34,,,
1671,Sudeste,MG,,31,,,,2022-07-23,29,21168791.0,3785949,0,62721,0,,,
1672,Sudeste,MG,,31,,,,2022-07-24,30,21168791.0,3785949,0,62721,0,,,
1673,Sudeste,MG,,31,,,,2022-07-25,30,21168791.0,3798998,13049,62755,34,,,
1674,Sudeste,MG,,31,,,,2022-07-26,30,21168791.0,3801835,2837,62793,38,,,
1675,Sudeste,MG,,31,,,,2022-07-27,30,21168791.0,3805704,3869,62838,45,,,
1676,Sudeste,MG,,31,,,,2022-07-28,30,21168791.0,3809396,3692,62866,28,,,
1677,Sudeste,MG,,31,,,,2022-07-29,30,21168791.0,3814127,4731,62902,36,,,
1678,Sudeste,MG,,31,,,,2022-07-30,30,21168791.0,3814127,0,62902,0,,,
1679,Sudeste,MG,,31,,,,2022-07-31,31,21168791.0,3814127,0,62902,0,,,
1680,Sudeste,MG,,31,,,,2022-08-01,31,21168791.0,3820835,6708,62958,56,,,
1681,Sudeste,MG,,31,,,,2022-08-02,31,21168791.0,3823197,2362,62995,37,,,
1682,Sudeste,MG,,31,,,,2022-08-03,31,21168791.0,3826799,3602,63037,42,,,
1683,Sudeste,MG,,31,,,,2022-08-04,31,21168791.0,3830541,3742,63087,50,,,
1684,Sudeste,MG,,31,,,,2022-08-05,31,21168791.0,3833888,3347,63104,17,,,
1685,Sudeste,MG,,31,,,,2022-08-06,31,21168791.0,3833888,0,63104,0,,,
1686,Sudeste,MG,,31,,,,2022-08-07,32,21168791.0,3833888,0,63104,0,,,
1687,Sudeste,MG,,31,,,,2022-08-08,32,21168791.0,3839966,6078,63137,33,,,
1688,Sudeste,MG,,31,,,,2022-08-09,32,21168791.0,3842061,2095,63167,30,,,
1689,Sudeste,MG,,31,,,,2022-08-10,32,21168791.0,3846342,4281,63193,26,,,
1690,Sudeste,MG,,31,,,,2022-08-11,32,21168791.0,3852659,6317,63239,46,,,
1691,Sudeste,MG,,31,,,,2022-08-12,32,21168791.0,3854649,1990,63257,18,,,
1692,Sudeste,MG,,31,,,,2022-08-13,32,21168791.0,3854649,0,63257,0,,,
1693,Sudeste,MG,,31,,,,2022-08-14,33,21168791.0,3854649,0,63257,0,,,
1694,Sudeste,MG,,31,,,,2022-08-15,33,21168791.0,3854649,0,63257,0,,,
1695,Sudeste,MG,,31,,,,2022-08-16,33,21168791.0,3858508,3859,63281,24,,,
1696,Sudeste,MG,,31,,,,2022-08-17,33,21168791.0,3858977,469,63330,49,,,
1697,Sudeste,MG,,31,,,,2022-08-18,33,21168791.0,3861288,2311,63365,35,,,
1698,Sudeste,MG,,31,,,,2022-08-19,33,21168791.0,3861880,592,63389,24,,,
1699,Sudeste,MG,,31,,,,2022-08-20,33,21168791.0,3861880,0,63389,0,,,
1700,Sudeste,MG,,31,,,,2022-08-21,34,21168791.0,3861880,0,63389,0,,,
1701,Sudeste,MG,,31,,,,2022-08-22,34,21168791.0,3863066,1186,63409,20,,,
1702,Sudeste,MG,,31,,,,2022-08-23,34,21168791.0,3865844,2778,63435,26,,,
1703,Sudeste,MG,,31,,,,2022-08-24,34,21168791.0,3866195,351,63449,14,,,
1704,Sudeste,MG,,31,,,,2022-08-25,34,21168791.0,3867474,1279,63465,16,,,
1705,Sudeste,MG,,31,,,,2022-08-26,34,21168791.0,3868256,782,63492,27,,,
1706,Sudeste,MG,,31,,,,2022-08-27,34,21168791.0,3868256,0,63492,0,,,
1707,Sudeste,MG,,31,,,,2022-08-28,35,21168791.0,3868256,0,63492,0,,,
1708,Sudeste,MG,,31,,,,2022-08-29,35,21168791.0,3869353,1097,63516,24,,,
1709,Sudeste,MG,,31,,,,2022-08-30,35,21168791.0,3869755,402,63539,23,,,
1710,Sudeste,MG,,31,,,,2022-08-31,35,21168791.0,3870986,1231,63557,18,,,
1711,Sudeste,MG,,31,,,,2022-09-01,35,21168791.0,3871755,769,63581,24,,,
1712,Sudeste,MG,,31,,,,2022-09-02,35,21168791.0,3872628,873,63600,19,,,
1713,Sudeste,MG,,31,,,,2022-09-03,35,21168791.0,3872628,0,63600,0,,,
1714,Sudeste,MG,,31,,,,2022-09-04,36,21168791.0,3872628,0,63600,0,,,
1715,Sudeste,MG,,31,,,,2022-09-05,36,21168791.0,3873489,861,63617,17,,,
1716,Sudeste,MG,,31,,,,2022-09-06,36,21168791.0,3874222,733,63622,5,,,
1717,Sudeste,MG,,31,,,,2022-09-07,36,21168791.0,3874222,0,63622,0,,,
1718,Sudeste,MG,,31,,,,2022-09-08,36,21168791.0,3873231,-991,63648,26,,,
1719,Sudeste,MG,,31,,,,2022-09-09,36,21168791.0,3874629,1398,63659,11,,,
1720,Sudeste,MG,,31,,,,2022-09-10,36,21168791.0,3874629,0,63659,0,,,
1721,Sudeste,MG,,31,,,,2022-09-11,37,21168791.0,3874629,0,63659,0,,,
1722,Sudeste,MG,,31,,,,2022-09-12,37,21168791.0,3875256,627,63665,6,,,
1723,Sudeste,MG,,31,,,,2022-09-13,37,21168791.0,3875743,487,63676,11,,,
1724,Sudeste,MG,,31,,,,2022-09-14,37,21168791.0,3876138,395,63691,15,,,
1725,Sudeste,MG,,31,,,,2022-09-15,37,21168791.0,3876579,441,63703,12,,,
1726,Sudeste,MG,,31,,,,2022-09-16,37,21168791.0,3876984,405,63716,13,,,
1727,Sudeste,MG,,31,,,,2022-09-17,37,21168791.0,3876984,0,63716,0,,,
1728,Sudeste,MG,,31,,,,2022-09-18,38,21168791.0,3876984,0,63716,0,,,
1729,Sudeste,MG,,31,,,,2022-09-19,38,21168791.0,3877442,458,63724,8,,,
1730,Sudeste,MG,,31,,,,2022-09-20,38,21168791.0,3878183,741,63728,4,,,
1731,Sudeste,MG,,31,,,,2022-09-21,38,21168791.0,3878842,659,63754,26,,,
1732,Sudeste,MG,,31,,,,2022-09-22,38,21168791.0,3879059,217,63758,4,,,
1733,Sudeste,MG,,31,,,,2022-09-23,38,21168791.0,3879291,232,63768,10,,,
1734,Sudeste,MG,,31,,,,2022-09-24,38,21168791.0,3879291,0,63768,0,,,
1735,Sudeste,MG,,31,,,,2022-09-25,39,21168791.0,3879291,0,63768,0,,,
1736,Sudeste,MG,,31,,,,2022-09-26,39,21168791.0,3879372,81,63775,7,,,
1737,Sudeste,MG,,31,,,,2022-09-27,39,21168791.0,3879602,230,63776,1,,,
1738,Sudeste,MG,,31,,,,2022-09-28,39,21168791.0,3880334,732,63780,4,,,
1739,Sudeste,MG,,31,,,,2022-09-29,39,21168791.0,3880458,124,63777,-3,,,
1740,Sudeste,MG,,31,,,,2022-09-30,39,21168791.0,3880533,75,63780,3,,,
1741,Sudeste,MG,,31,,,,2022-10-01,39,21168791.0,3880533,0,63780,0,,,
1742,Sudeste,MG,,31,,,,2022-10-02,40,21168791.0,3880533,0,63780,0,,,
1743,Sudeste,MG,,31,,,,2022-10-03,40,21168791.0,3881157,624,63784,4,,,
